분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,,○,,1000x2000mm,DR822-방음문 외여닫이 (스테인리스 스틸) 1000x2000mm,ALA530,,E333,
,,,,,,,,○,,1000x2100mm,DR822-방음문 외여닫이 (스테인리스 스틸) 1000x2100mm,ALA530,,E333,
,,,,,,,,○,,1000x2400mm,DR822-방음문 외여닫이 (스테인리스 스틸) 1000x2400mm,ALA530,,E333,
,,,,,,,,○,,1100x1800mm,DR822-방음문 외여닫이 (스테인리스 스틸) 1100x1800mm,ALA530,,E333,
,,,,,,,,○,,1100x1900mm,DR822-방음문 외여닫이 (스테인리스 스틸) 1100x1900mm,ALA530,,E333,
,,,,,,,,○,,1100x2000mm,DR822-방음문 외여닫이 (스테인리스 스틸) 1100x2000mm,ALA530,,E333,
,,,,,,,,○,,1100x2100mm,DR822-방음문 외여닫이 (스테인리스 스틸) 1100x2100mm,ALA530,,E333,
,,,,,,,,○,,1100x2400mm,DR822-방음문 외여닫이 (스테인리스 스틸) 1100x2400mm,ALA530,,E333,
,,,,823.0,알루미늄,DR823,DR823-방음문 외여닫이 (알루미늄),○,,900x1800mm,DR823-방음문 외여닫이 (알루미늄) 900x1800mm,ALA530,,E333,
,,,,,,,,○,,900x1900mm,DR823-방음문 외여닫이 (알루미늄) 900x1900mm,ALA530,,E333,
,,,,,,,,○,,900x2000mm,DR823-방음문 외여닫이 (알루미늄) 900x2000mm,ALA530,,E333,
,,,,,,,,○,,900x2100mm,DR823-방음문 외여닫이 (알루미늄) 900x2100mm,ALA530,,E333,
,,,,,,,,○,,900x2400mm,DR823-방음문 외여닫이 (알루미늄) 900x2400mm,ALA530,,E333,
,,,,,,,,○,,1000x1800mm,DR823-방음문 외여닫이 (알루미늄) 1000x1800mm,ALA530,,E333,
,,,,,,,,○,,1000x1900mm,DR823-방음문 외여닫이 (알루미늄) 1000x1900mm,ALA530,,E333,
,,,,,,,,○,,1000x2000mm,DR823-방음문 외여닫이 (알루미늄) 1000x2000mm,ALA530,,E333,
,,,,,,,,○,,1000x2100mm,DR823-방음문 외여닫이 (알루미늄) 1000x2100mm,ALA530,,E333,
,,,,,,,,○,,1000x2400mm,DR823-방음문 외여닫이 (알루미늄) 1000x2400mm,ALA530,,E333,
,,,,,,,,○,,1100x1800mm,DR823-방음문 외여닫이 (알루미늄) 1100x1800mm,ALA530,,E333,
,,,,,,,,○,,1100x1900mm,DR823-방음문 외여닫이 (알루미늄) 1100x1900mm,ALA530,,E333,
,,,,,,,,○,,1100x2000mm,DR823-방음문 외여닫이 (알루미늄) 1100x2000mm,ALA530,,E333,
,,,,,,,,○,,1100x2100mm,DR823-방음문 외여닫이 (알루미늄) 1100x2100mm,ALA530,,E333,
,,,,,,,,○,,1100x2400mm,DR823-방음문 외여닫이 (알루미늄) 1100x2400mm,ALA530,,E333,
,,,,824.0,목재,DR824,DR824-방음문 외여닫이 (목재),○,,900x1800mm,DR824-방음문 외여닫이 (목재) 900x1800mm,ALA530,,E333,
,,,,,,,,○,,900x1900mm,DR824-방음문 외여닫이 (목재) 900x1900mm,ALA530,,E333,
,,,,,,,,○,,900x2000mm,DR824-방음문 외여닫이 (목재) 900x2000mm,ALA530,,E333,
,,,,,,,,○,,900x2100mm,DR824-방음문 외여닫이 (목재) 900x2100mm,ALA530,,E333,
,,,,,,,,○,,900x2400mm,DR824-방음문 외여닫이 (목재) 900x2400mm,ALA530,,E333,
,,,,,,,,○,,1000x1800mm,DR824-방음문 외여닫이 (목재) 1000x1800mm,ALA530,,E333,
,,,,,,,,○,,1000x1900mm,DR824-방음문 외여닫이 (목재) 1000x1900mm,ALA530,,E333,
,,,,,,,,○,,1000x2000mm,DR824-방음문 외여닫이 (목재) 1000x2000mm,ALA530,,E333,
,,,,,,,,○,,1000x2100mm,DR824-방음문 외여닫이 (목재) 1000x2100mm,ALA530,,E333,
,,,,,,,,○,,1000x2400mm,DR824-방음문 외여닫이 (목재) 1000x2400mm,ALA530,,E333,
,,,,,,,,○,,1100x1800mm,DR824-방음문 외여닫이 (목재) 1100x1800mm,ALA530,,E333,
,,,,,,,,○,,1100x1900mm,DR824-방음문 외여닫이 (목재) 1100x1900mm,ALA530,,E333,
,,,,,,,,○,,1100x2000mm,DR824-방음문 외여닫이 (목재) 1100x2000mm,ALA530,,E333,
,,,,,,,,○,,1100x2100mm,DR824-방음문 외여닫이 (목재) 1100x2100mm,ALA530,,E333,
,,,,,,,,○,,1100x2400mm,DR824-방음문 외여닫이 (목재) 1100x2400mm,ALA530,,E333,
,,825.0,방음문 쌍여닫이,825.0,,DR825,DR825-방음문 쌍여닫이,○,,,DR825-방음문 쌍여닫이 ,ALA530,,E333,
,,,,826.0,"강재 (철재, 스틸)",DR826,DR826-방음문 쌍여닫이 (철재),○,,1800x1800mm,DR826-방음문 쌍여닫이 (철재) 1800x1800mm,ALA530300000,,E333,
,,,,,,,,○,,1800x1900mm,DR826-방음문 쌍여닫이 (철재) 1800x1900mm,ALA530301000,,E333,
,,,,,,,,○,,1800x2000mm,DR826-방음문 쌍여닫이 (철재) 1800x2000mm,ALA530302000,,E333,
,,,,,,,,○,,1800x2100mm,DR826-방음문 쌍여닫이 (철재) 1800x2100mm,ALA530303000,,E333,
,,,,,,,,○,,1800x2400mm,DR826-방음문 쌍여닫이 (철재) 1800x2400mm,ALA530304000,,E333,
,,,,,,,,○,,1900x1800mm,DR826-방음문 쌍여닫이 (철재) 1900x1800mm,ALA530305000,,E333,
,,,,,,,,○,,1900x1900mm,DR826-방음문 쌍여닫이 (철재) 1900x1900mm,ALA530306000,,E333,
,,,,,,,,○,,1900x2000mm,DR826-방음문 쌍여닫이 (철재) 1900x2000mm,ALA530307000,,E333,
,,,,,,,,○,,1900x2100mm,DR826-방음문 쌍여닫이 (철재) 1900x2100mm,ALA530308000,,E333,
,,,,,,,,○,,1900x2400mm,DR826-방음문 쌍여닫이 (철재) 1900x2400mm,ALA530309000,,E333,
,,,,,,,,○,,2000x1800mm,DR826-방음문 쌍여닫이 (철재) 2000x1800mm,ALA530330000,,E333,
,,,,,,,,○,,2000x1900mm,DR826-방음문 쌍여닫이 (철재) 2000x1900mm,ALA530353000,,E333,
,,,,,,,,○,,2000x2000mm,DR826-방음문 쌍여닫이 (철재) 2000x2000mm,ALA530354000,,E333,
,,,,,,,,○,,2000x2100mm,DR826-방음문 쌍여닫이 (철재) 2000x2100mm,ALA530313000,,E333,
,,,,,,,,○,,2000x2400mm,DR826-방음문 쌍여닫이 (철재) 2000x2400mm,ALA530314000,,E333,
,,,,,,,,○,,2100x1800mm,DR826-방음문 쌍여닫이 (철재) 2100x1800mm,ALA530,,E333,
,,,,,,,,○,,2100x1900mm,DR826-방음문 쌍여닫이 (철재) 2100x1900mm,ALA530,,E333,
,,,,,,,,○,,2100x2000mm,DR826-방음문 쌍여닫이 (철재) 2100x2000mm,ALA530,,E333,
,,,,,,,,○,,2100x2100mm,DR826-방음문 쌍여닫이 (철재) 2100x2100mm,ALA530,,E333,
,,,,,,,,○,,2100x2400mm,DR826-방음문 쌍여닫이 (철재) 2100x2400mm,ALA530,,E333,
,,,,,,,,○,,2400x1800mm,DR826-방음문 쌍여닫이 (철재) 2400x1800mm,ALA530315000,,E333,
,,,,,,,,○,,2400x1900mm,DR826-방음문 쌍여닫이 (철재) 2400x1900mm,ALA530316000,,E333,
,,,,,,,,○,,2400x2000mm,DR826-방음문 쌍여닫이 (철재) 2400x2000mm,ALA530317000,,E333,
,,,,,,,,○,,2400x2100mm,DR826-방음문 쌍여닫이 (철재) 2400x2100mm,ALA530318000,,E333,
,,,,,,,,○,,2400x2400mm,DR826-방음문 쌍여닫이 (철재) 2400x2400mm,ALA530319000,,E333,
,,,,827.0,스텐레스 스틸,DR827,DR827-방음문 쌍여닫이 (스테인리스 스틸),○,,1800x1800mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 1800x1800mm,ALA530,,E333,
,,,,,,,,○,,1800x1900mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 1800x1900mm,ALA530,,E333,
,,,,,,,,○,,1800x2000mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 1800x2000mm,ALA530,,E333,
,,,,,,,,○,,1800x2100mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 1800x2100mm,ALA530,,E333,
,,,,,,,,○,,1800x2400mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 1800x2400mm,ALA530,,E333,
,,,,,,,,○,,1900x1800mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 1900x1800mm,ALA530,,E333,
,,,,,,,,○,,1900x1900mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 1900x1900mm,ALA530,,E333,
,,,,,,,,○,,1900x2000mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 1900x2000mm,ALA530,,E333,
,,,,,,,,○,,1900x2100mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 1900x2100mm,ALA530,,E333,
,,,,,,,,○,,1900x2400mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 1900x2400mm,ALA530,,E333,
,,,,,,,,○,,2000x1800mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2000x1800mm,ALA530,,E333,
,,,,,,,,○,,2000x1900mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2000x1900mm,ALA530,,E333,
,,,,,,,,○,,2000x2000mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2000x2000mm,ALA530,,E333,
,,,,,,,,○,,2000x2100mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2000x2100mm,ALA530,,E333,
,,,,,,,,○,,2000x2400mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2000x2400mm,ALA530,,E333,
,,,,,,,,○,,2100x1800mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2100x1800mm,ALA530,,E333,
,,,,,,,,○,,2100x1900mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2100x1900mm,ALA530,,E333,
,,,,,,,,○,,2100x2000mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2100x2000mm,ALA530,,E333,
,,,,,,,,○,,2100x2100mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2100x2100mm,ALA530,,E333,
,,,,,,,,○,,2100x2400mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2100x2400mm,ALA530,,E333,
,,,,,,,,○,,2400x1800mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2400x1800mm,ALA530,,E333,
,,,,,,,,○,,2400x1900mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2400x1900mm,ALA530,,E333,
,,,,,,,,○,,2400x2000mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2400x2000mm,ALA530,,E333,
,,,,,,,,○,,2400x2100mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2400x2100mm,ALA530,,E333,
,,,,,,,,○,,2400x2400mm,DR827-방음문 쌍여닫이 (스테인리스 스틸) 2400x2400mm,ALA530,,E333,
,,,,828.0,알루미늄,DR828,DR828-방음문 쌍여닫이 (알루미늄),○,,1800x1800mm,DR828-방음문 쌍여닫이 (알루미늄) 1800x1800mm,ALA530,,E333,
,,,,,,,,○,,1800x1900mm,DR828-방음문 쌍여닫이 (알루미늄) 1800x1900mm,ALA530,,E333,
,,,,,,,,○,,1800x2000mm,DR828-방음문 쌍여닫이 (알루미늄) 1800x2000mm,ALA530,,E333,
,,,,,,,,○,,1800x2100mm,DR828-방음문 쌍여닫이 (알루미늄) 1800x2100mm,ALA530,,E333,
,,,,,,,,○,,1800x2400mm,DR828-방음문 쌍여닫이 (알루미늄) 1800x2400mm,ALA530,,E333,
,,,,,,,,○,,1900x1800mm,DR828-방음문 쌍여닫이 (알루미늄) 1900x1800mm,ALA530,,E333,
,,,,,,,,○,,1900x1900mm,DR828-방음문 쌍여닫이 (알루미늄) 1900x1900mm,ALA530,,E333,
,,,,,,,,○,,1900x2000mm,DR828-방음문 쌍여닫이 (알루미늄) 1900x2000mm,ALA530,,E333,
,,,,,,,,○,,1900x2100mm,DR828-방음문 쌍여닫이 (알루미늄) 1900x2100mm,ALA530,,E333,
,,,,,,,,○,,1900x2400mm,DR828-방음문 쌍여닫이 (알루미늄) 1900x2400mm,ALA530,,E333,
,,,,,,,,○,,2000x1800mm,DR828-방음문 쌍여닫이 (알루미늄) 2000x1800mm,ALA530,,E333,
,,,,,,,,○,,2000x1900mm,DR828-방음문 쌍여닫이 (알루미늄) 2000x1900mm,ALA530,,E333,
,,,,,,,,○,,2000x2000mm,DR828-방음문 쌍여닫이 (알루미늄) 2000x2000mm,ALA530,,E333,
,,,,,,,,○,,2000x2100mm,DR828-방음문 쌍여닫이 (알루미늄) 2000x2100mm,ALA530,,E333,
,,,,,,,,○,,2000x2400mm,DR828-방음문 쌍여닫이 (알루미늄) 2000x2400mm,ALA530,,E333,
,,,,,,,,○,,2100x1800mm,DR828-방음문 쌍여닫이 (알루미늄) 2100x1800mm,ALA530,,E333,
,,,,,,,,○,,2100x1900mm,DR828-방음문 쌍여닫이 (알루미늄) 2100x1900mm,ALA530,,E333,
,,,,,,,,○,,2100x2000mm,DR828-방음문 쌍여닫이 (알루미늄) 2100x2000mm,ALA530,,E333,
,,,,,,,,○,,2100x2100mm,DR828-방음문 쌍여닫이 (알루미늄) 2100x2100mm,ALA530,,E333,
,,,,,,,,○,,2100x2400mm,DR828-방음문 쌍여닫이 (알루미늄) 2100x2400mm,ALA530,,E333,
,,,,,,,,○,,2400x1800mm,DR828-방음문 쌍여닫이 (알루미늄) 2400x1800mm,ALA530,,E333,
,,,,,,,,○,,2400x1900mm,DR828-방음문 쌍여닫이 (알루미늄) 2400x1900mm,ALA530,,E333,
,,,,,,,,○,,2400x2000mm,DR828-방음문 쌍여닫이 (알루미늄) 2400x2000mm,ALA530,,E333,
,,,,,,,,○,,2400x2100mm,DR828-방음문 쌍여닫이 (알루미늄) 2400x2100mm,ALA530,,E333,
,,,,,,,,○,,2400x2400mm,DR828-방음문 쌍여닫이 (알루미늄) 2400x2400mm,ALA530,,E333,
,,,,829.0,목재,DR829,DR829-방음문 쌍여닫이 (목재),○,,1800x1800mm,DR829-방음문 쌍여닫이 (목재) 1800x1800mm,ALA530,,E333,
,,,,,,,,○,,1800x1900mm,DR829-방음문 쌍여닫이 (목재) 1800x1900mm,ALA530,,E333,
,,,,,,,,○,,1800x2000mm,DR829-방음문 쌍여닫이 (목재) 1800x2000mm,ALA530,,E333,
,,,,,,,,○,,1800x2100mm,DR829-방음문 쌍여닫이 (목재) 1800x2100mm,ALA530,,E333,
,,,,,,,,○,,1800x2400mm,DR829-방음문 쌍여닫이 (목재) 1800x2400mm,ALA530,,E333,
,,,,,,,,○,,1900x1800mm,DR829-방음문 쌍여닫이 (목재) 1900x1800mm,ALA530,,E333,
,,,,,,,,○,,1900x1900mm,DR829-방음문 쌍여닫이 (목재) 1900x1900mm,ALA530,,E333,
,,,,,,,,○,,1900x2000mm,DR829-방음문 쌍여닫이 (목재) 1900x2000mm,ALA530,,E333,
,,,,,,,,○,,1900x2100mm,DR829-방음문 쌍여닫이 (목재) 1900x2100mm,ALA530,,E333,
,,,,,,,,○,,1900x2400mm,DR829-방음문 쌍여닫이 (목재) 1900x2400mm,ALA530,,E333,
,,,,,,,,○,,2000x1800mm,DR829-방음문 쌍여닫이 (목재) 2000x1800mm,ALA530,,E333,
,,,,,,,,○,,2000x1900mm,DR829-방음문 쌍여닫이 (목재) 2000x1900mm,ALA530,,E333,
,,,,,,,,○,,2000x2000mm,DR829-방음문 쌍여닫이 (목재) 2000x2000mm,ALA530,,E333,
,,,,,,,,○,,2000x2100mm,DR829-방음문 쌍여닫이 (목재) 2000x2100mm,ALA530,,E333,
,,,,,,,,○,,2000x2400mm,DR829-방음문 쌍여닫이 (목재) 2000x2400mm,ALA530,,E333,
,,,,,,,,○,,2100x1800mm,DR829-방음문 쌍여닫이 (목재) 2100x1800mm,ALA530,,E333,
,,,,,,,,○,,2100x1900mm,DR829-방음문 쌍여닫이 (목재) 2100x1900mm,ALA530,,E333,
,,,,,,,,○,,2100x2000mm,DR829-방음문 쌍여닫이 (목재) 2100x2000mm,ALA530,,E333,
,,,,,,,,○,,2100x2100mm,DR829-방음문 쌍여닫이 (목재) 2100x2100mm,ALA530,,E333,
,,,,,,,,○,,2100x2400mm,DR829-방음문 쌍여닫이 (목재) 2100x2400mm,ALA530,,E333,
,,,,,,,,○,,2400x1800mm,DR829-방음문 쌍여닫이 (목재) 2400x1800mm,ALA530,,E333,
,,,,,,,,○,,2400x1900mm,DR829-방음문 쌍여닫이 (목재) 2400x1900mm,ALA530,,E333,
,,,,,,,,○,,2400x2000mm,DR829-방음문 쌍여닫이 (목재) 2400x2000mm,ALA530,,E333,
,,,,,,,,○,,2400x2100mm,DR829-방음문 쌍여닫이 (목재) 2400x2100mm,ALA530,,E333,
,,,,,,,,○,,2400x2400mm,DR829-방음문 쌍여닫이 (목재) 2400x2400mm,ALA530,,E333,
,,830.0,방수문,,,,,,,,,,,E333,
,,,,831.0,"강재 (철재, 스틸)",DR831,DR831-방수문,,,900x1800mm,DR831-방수문 900x1800mm,ALA540100000,,E333,
,,,,,,,,,,900x2100mm,DR831-방수문 900x2100mm,ALA540101000,,E333,
,,,,,,,,,,900x2400mm,DR831-방수문 900x2400mm,ALA540102000,,E333,
,,,,,,,,,,1000x1800mm,DR831-방수문 1000x1800mm,ALA540103000,,E333,
,,,,,,,,,,1000x2100mm,DR831-방수문 1000x2100mm,ALA540104000,,E333,
,,,,,,,,,,1000x2400mm,DR831-방수문 1000x2400mm,ALA540105000,,E333,
,,,,,,,,,,1100x1800mm,DR831-방수문 1100x1800mm,ALA540106000,,E333,
,,,,,,,,,,1100x2100mm,DR831-방수문 1100x2100mm,ALA540107000,,E333,
,,,,,,,,,,1100x2400mm,DR831-방수문 1100x2400mm,ALA540108000,,E333,
,,,,,,,,,,1800x1800mm,DR831-방수문 1800x1800mm,ALA540200000,,E333,
,,,,,,,,,,1800x2100mm,DR831-방수문 1800x2100mm,ALA540201000,,E333,
,,,,,,,,,,1800x2400mm,DR831-방수문 1800x2400mm,ALA540202000,,E333,
,,,,,,,,,,2000x1800mm,DR831-방수문 2000x1800mm,ALA540203000,,E333,
,,,,,,,,,,2000x2100mm,DR831-방수문 2000x2100mm,ALA540204000,,E333,
,,,,,,,,,,2000x2400mm,DR831-방수문 2000x2400mm,ALA540205000,,E333,
,,,,,,,,,,2400x1800mm,DR831-방수문 2400x1800mm,ALA540206000,,E333,
,,,,,,,,,,2400x2100mm,DR831-방수문 2400x2100mm,ALA540207000,,E333,
,,,,,,,,,,2400x2400mm,DR831-방수문 2400x2400mm,ALA540208000,,E333,
,,,,832.0,스테인리스 스틸,,,,,, ,,,E333,
,,,,833.0,알루미늄,,,,,, ,,,E333,
,,,,834.0,목재,,,,,, ,,,E333,
,,,,835.0,플라스틱,,,,,, ,,,E333,
,,840.0,방사선차폐문,,,,,,,, ,,,E333,
,,,,841.0,"강재 (철재, 스틸)",,,,,, ,,,E333,
,,,,842.0,스테인리스 스틸,,,,,, ,,,E333,
,,,,843.0,알루미늄,,,,,, ,,,E333,
,,,,844.0,목재,,,,,, ,,,E333,
,,,,845.0,플라스틱,,,,,, ,,,E333,
,,850.0,주름문,,,,,,,, ,,,E333,
,,,,851.0,"강재 (철재, 스틸)",,,,,, ,,,E333,
,,,,852.0,스테인리스 스틸,,,,,, ,,,E333,
,,,,853.0,알루미늄,,,,,, ,,,E333,
,,,,854.0,목재,,,,,, ,,,E333,
,,,,855.0,플라스틱,DR855,DR855-폴딩도어,,,(한겹),DR855-폴딩도어 (한겹),AOC774100000,,E333,
,,,,,,,,,,(한겹) 900x2400,DR855-폴딩도어 (한겹) 900x2400,AOC774101000,,E333,
,,,,,,,,,,(한겹) 1000x2400,DR855-폴딩도어 (한겹) 1000x2400,AOC774102000,,E333,
,,,,,,,,,,(두겹),DR855-폴딩도어 (두겹),AOC774103000,,E333,
,,,,,,,,,,(두겹) 900x2400,DR855-폴딩도어 (두겹) 900x2400,AOC774104000,,E333,
,,,,,,,,,,(두겹) 1000x2400,DR855-폴딩도어 (두겹) 1000x2400,AOC774105000,,E333,
,,,,856.0,비닐,DR856,DR856-비닐주름문,,,(탈의실),DR856-비닐주름문 (탈의실),AOC773100000,,E333,
,,,,,,,,,,800x2700,DR856-비닐주름문 800x2700,AOC773100100,,E333,
,,,,,,,,,,1000x2700,DR856-비닐주름문 1000x2700,AOC773100200,,E333,
,,,,,,,,,,1200x2700,DR856-비닐주름문 1200x2700,AOC773100300,,E333,
,,,,,,,,,,1350x2700,DR856-비닐주름문 1350x2700,AOC773100400,,E333,
,,,,,,,,,,1900x2700,DR856-비닐주름문 1900x2700,AOC773100500,,E333,
,,,,,,,,,,2800x2700,DR856-비닐주름문 2800x2700,AOC773100600,,E333,
,,,,,,,,,,2900x2700,DR856-비닐주름문 2900x2700,AOC773100700,,E333,
,,,,,,,,,,2950x2700,DR856-비닐주름문 2950x2700,AOC773100800,,E333,
,,,,,,,,,,3000x2700,DR856-비닐주름문 3000x2700,AOC773100900,,E333,
,,,,,,,,,,3100x2700,DR856-비닐주름문 3100x2700,AOC773101000,,E333,
,,,,,,,,,,3250x2700,DR856-비닐주름문 3250x2700,AOC773101100,,E333,
,,,,,,,,,,3350x2700,DR856-비닐주름문 3350x2700,AOC773101200,,E333,
,,,,,,,,,,3600x2700,DR856-비닐주름문 3600x2700,AOC773101300,,E333,
,,,,,,,,,,3750x2700,DR856-비닐주름문 3750x2700,AOC773101400,,E333,
,,,,,,,,,,4050x2700,DR856-비닐주름문 4050x2700,AOC773101500,,E333,
,,860.0,연속문,,,,,,,,,,,E333,
,,,,861.0,"강재 (철재, 스틸)",,,,,,,,,E333,
,,,,862.0,스테인리스 스틸,,,,,,,,,E333,
,,,,863.0,알루미늄,,,,,,,,,E333,
,,,,864.0,목재,,,,,,,,,E333,
,,,,865.0,플라스틱,,,,,,,,,E333,
,,870.0,샤프트 점검구,,,,,,,,,,,E333,
,,,,871.0,"강재 (철재, 스틸)",,,,,,,,,E331,
,,,,872.0,스테인리스 스틸,DR872,DR872-샤프트 점검구(스테인리스 스틸),○,,,DR872-샤프트 점검구(스테인리스 스틸) ,AJG3,,E331,
,,,,873.0,알루미늄,,,,,,,,,E331,
,,,,874.0,목재,,,,,,,,,E331,
,,,,875.0,플라스틱,,,,,,,,,E331,
,,880.0,커튼월문,,,,,,,,,,,E331,
,,,,881.0,커튼월 유리문,DR881,DR881-커튼월 유리문,,,,DR881-커튼월 유리문 ,ALC,,E333,
,,,,,,,,,,,,,,E333,
DR900,기타,,,,,,,,,,,,,E337,
,,980.0,문틀 및 스팬드럴 ,,,,,,,,,,,E33710,
,,,,981.0,"강재 (철재, 스틸)",,,,,,,,,E33710,
,,,,982.0,스테인리스 스틸,,,,,,,,,E33710,
,,,,983.0,알루미늄,,,,,,,,,E33710,
,,,,984.0,목재,,,,,,,,,E33710,
,,,,985.0,플라스틱,,,,,,,,,E33710,
,,,,986.0,칸막이용,,,,,,,,,E33710,
,,990.0,창호금물,991.0,경첩,DR991,DR991-황동경첩,,,"4""","DR991-황동경첩 4""",ALF110100000,,E33730,
,,,,,,,,,,"5""","DR991-황동경첩 5""",ALF110101000,,E33730,
,,,,,,DR991,DR991-스틸경첩,,,"4""","DR991-스틸경첩 4""",ALF110200000,,E33730,
,,,,,,,,,,"5""","DR991-스틸경첩 5""",ALF110201000,,E33730,
,,,,,,,,,,"(경량칸막이용) 4""","DR991-스틸경첩 (경량칸막이용) 4""",ALF110202000,,E33730,
,,,,,,,,,,"4""","DR991-스틸경첩 4""",ALF110300000,,E33730,
,,,,,,,,,,"5""","DR991-스틸경첩 5""",ALF110301000,,E33730,
,,,,,,DR991,DR991-자유경첩,,,"4""","DR991-자유경첩 4""",ALF110400000,,E33730,
,,,,,,,,,,"5""","DR991-자유경첩 5""",ALF110401000,,E33730,
,,,,,,,,,,(오토힌지),DR991-자유경첩 (오토힌지),ALF12010,,E33730,
,,,,992.0,도어록,DR992,DR992-도어록,,,,DR992-도어록 ,ALF,,E33730,
,,,,,,,,,,,,,,E337,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,DR992,DR992-데드록,,,(보조잠금장치),DR992-데드록 (보조잠금장치),ALF140100000,,E337,
,,,,,,DR993,DR993-피벗힌지,,,,DR993-피벗힌지 ,ALF15010,,E337,
,,,,,,DR994,DR994-도어체크,,,(방화용),DR994-도어체크 (방화용),ALF161100000,,E337,
,,,,,,,,,,일반용),DR994-도어체크 일반용),ALF162100000,,E337,
,,,,,,DR994,DR994-도어스톱,,,(푸시버튼),DR994-도어스톱 (푸시버튼),ALF172100000,,E337,
,,,,,,,,,,(말굽형(중),DR994-도어스톱 (말굽형(중),ALF172101000,,E337,
,,,,,,DR995,DR995-플로어힌지,,,(알루미늄문),DR995-플로어힌지 (알루미늄문),ALF210001000,,E337,
,,,,,,,,,,(강화도어용),DR995-플로어힌지 (강화도어용),ALF210300000,,E337,
,,,,,,DR996,DR996-오르내리 꽂이쇠,,,(황동) 100mm,DR996-오르내리 꽂이쇠 (황동) 100mm,ALF220100000,,E337,
,,,,,,,,,,(황동) 150mm,DR996-오르내리 꽂이쇠 (황동) 150mm,ALF220101000,,E337,
,,,,,,,,,,(황동) 200mm,DR996-오르내리 꽂이쇠 (황동) 200mm,ALF220102000,,E337,
,,,,,,,,,,(황동) 300mm,DR996-오르내리 꽂이쇠 (황동) 300mm,ALF220103000,,E337,
,,,,,,,,,,"(황동, 반침용)","DR996-오르내리 꽂이쇠 (황동, 반침용)",ALF220104000,,E337,
,,,,,,,,,,(철재) 100mm,DR996-오르내리 꽂이쇠 (철재) 100mm,ALF220200000,,E337,
,,,,,,,,,,(철재) 125mm,DR996-오르내리 꽂이쇠 (철재) 125mm,ALF220201000,,E337,
,,,,,,,,,,(철재) 150mm,DR996-오르내리 꽂이쇠 (철재) 150mm,ALF220202000,,E337,
,,,,,,,,,,(철재) 170mm,DR996-오르내리 꽂이쇠 (철재) 170mm,ALF220203000,,E337,
,,,,,,,,,,(스텐) 100mm,DR996-오르내리 꽂이쇠 (스텐) 100mm,ALF220300000,,E337,
,,,,,,,,,,(스텐) 125mm,DR996-오르내리 꽂이쇠 (스텐) 125mm,ALF220301000,,E337,
